prop,model,target,n_target,method,k,coverage,width_sd,cov_source_test,rmse_std_source,rmse_std_target,n_train
oc,plsr,LUCAS.SSL,40175,C0n,0,0.720381308411215,2.223899799714127,0.896,0.2869686954897723,0.984112445900672,8000
oc,plsr,LUCAS.SSL,40175,C2,25,0.9214205607476634,3.158634705499778,0.896,0.2869686954897723,0.984112445900672,8000
oc,plsr,LUCAS.SSL,40175,C3n,25,0.9310579439252334,2.661529370783852,0.896,0.2869686954897723,0.984112445900672,8000
oc,plsr,LUCAS.SSL,40175,C2,50,0.9097370716510905,3.187105955574131,0.896,0.2869686954897723,0.984112445900672,8000
oc,plsr,LUCAS.SSL,40175,C3n,50,0.9034442367601248,2.3165165970580244,0.896,0.2869686954897723,0.984112445900672,8000
oc,hgb,LUCAS.SSL,40175,C0,0,0.7074143302180685,1.3583480013858857,0.8895,0.24861633028579339,0.6720489946219519,8000
oc,hgb,LUCAS.SSL,40175,C0n,0,0.8830853582554516,2.16229009475913,0.8895,0.24861633028579339,0.6720489946219519,8000
oc,hgb,LUCAS.SSL,40175,C2,25,0.9110404984423676,2.494350924766466,0.8895,0.24861633028579339,0.6720489946219519,8000
oc,hgb,LUCAS.SSL,40175,C3n,25,0.9373632398753895,2.8667003431136617,0.8895,0.24861633028579339,0.6720489946219519,8000
oc,hgb,LUCAS.SSL,40175,C2,50,0.901560124610592,2.243962235421973,0.8895,0.24861633028579339,0.6720489946219519,8000
oc,hgb,LUCAS.SSL,40175,C3n,50,0.9078404984423676,2.364806065887395,0.8895,0.24861633028579339,0.6720489946219519,8000
oc,plsr,KSSL.SSL,19747,C0,0,0.7074427577803727,0.7423552389067937,0.9005,0.4148806032705274,0.45161221955640246,8000
oc,plsr,KSSL.SSL,19747,C0n,0,0.7503173072041427,0.8001080226281589,0.9005,0.4148806032705274,0.45161221955640246,8000
oc,plsr,KSSL.SSL,19747,C2,25,0.9243184241255014,1.6752037350733802,0.9005,0.4148806032705274,0.45161221955640246,8000
oc,plsr,KSSL.SSL,19747,C3n,25,0.9234147332081026,1.6199634593908523,0.9005,0.4148806032705274,0.45161221955640246,8000
oc,plsr,KSSL.SSL,19747,C2,50,0.916398436310098,1.6188833827746039,0.9005,0.4148806032705274,0.45161221955640246,8000
oc,plsr,KSSL.SSL,19747,C3n,50,0.8990912321673351,1.2807578141491762,0.9005,0.4148806032705274,0.45161221955640246,8000
oc,hgb,KSSL.SSL,19747,C0,0,0.6488399248616541,0.6887967555327031,0.91,0.3780122293300902,0.4979518084429841,8000
oc,hgb,KSSL.SSL,19747,C0n,0,0.7743818855663298,0.9191623866976695,0.91,0.3780122293300902,0.4979518084429841,8000
oc,hgb,KSSL.SSL,19747,C2,25,0.9388993247702697,2.3048006794630638,0.91,0.3780122293300902,0.4979518084429841,8000
