prop,target,n_target,alpha,method,coverage,width_sd
n.tot,AFSIS1.SSL,1902,0.1,C4t_k25,0.9214902807775379,1.6677871900624521
n.tot,AFSIS1.SSL,1902,0.1,C3n_k25,0.9387149028077753,1.937325759849156
n.tot,AFSIS1.SSL,1902,0.1,C2_k50,0.9056425485961123,2.100858758972924
n.tot,AFSIS1.SSL,1902,0.1,C4t_k50,0.8901727861771059,1.563018503694881
n.tot,AFSIS1.SSL,1902,0.1,C3n_k50,0.9240820734341252,1.4790071511203196
n.tot,AFSIS1.SSL,1902,0.05,C0,0.9773218142548596,3.6747438090121003
n.tot,AFSIS1.SSL,1902,0.05,C0n,0.9410907127429804,2.029223289833114
n.tot,AFSIS1.SSL,1902,0.05,C4,0.9968682505399566,2.600433602841253
n.tot,AFSIS1.SSL,1902,0.05,C2_k25,0.9594492440604754,3.075806948779155
n.tot,AFSIS1.SSL,1902,0.05,C4t_k25,0.9738660907127429,2.297629418739551
n.tot,AFSIS1.SSL,1902,0.05,C3n_k25,0.9589902807775378,2.117731557538582
n.tot,AFSIS1.SSL,1902,0.05,C2_k50,0.955453563714903,2.854187253558359
n.tot,AFSIS1.SSL,1902,0.05,C4t_k50,0.9703563714902808,2.235298588802636
n.tot,AFSIS1.SSL,1902,0.05,C3n_k50,0.967305615550756,1.9911387278092298
n.tot,CAF.SSL,1578,0.2,C0,0.6852421465968586,1.0384977208292705
n.tot,CAF.SSL,1578,0.2,C0n,0.7346204188481675,1.1520740495144834
n.tot,CAF.SSL,1578,0.2,C4,0.7297447643979057,0.8320097771165009
n.tot,CAF.SSL,1578,0.2,C2_k25,0.7797120418848168,1.2603419450685085
n.tot,CAF.SSL,1578,0.2,C4t_k25,0.7906740837696336,1.0109380275074313
n.tot,CAF.SSL,1578,0.2,C3n_k25,0.8153468586387435,1.397167236938005
n.tot,CAF.SSL,1578,0.2,C2_k50,0.7806282722513089,1.2848829584515333
n.tot,CAF.SSL,1578,0.2,C4t_k50,0.8085732984293195,1.0231284164897572
n.tot,CAF.SSL,1578,0.2,C3n_k50,0.81842277486911,1.346648058346987
n.tot,CAF.SSL,1578,0.1,C0,0.8561191099476438,1.6352922176234195
n.tot,CAF.SSL,1578,0.1,C0n,0.8440772251308901,1.5187797844058508
n.tot,CAF.SSL,1578,0.1,C4,0.8851112565445025,1.1701827488972938
n.tot,CAF.SSL,1578,0.1,C2_k25,0.9375654450261781,2.5586672214801967
n.tot,CAF.SSL,1578,0.1,C4t_k25,0.9255235602094242,1.4164155435086458
n.tot,CAF.SSL,1578,0.1,C3n_k25,0.9388743455497381,2.477569890892901
n.tot,CAF.SSL,1578,0.1,C2_k50,0.9146269633507853,2.055971498865542
n.tot,CAF.SSL,1578,0.1,C4t_k50,0.9130562827225133,1.38328723838577
n.tot,CAF.SSL,1578,0.1,C3n_k50,0.9157395287958117,1.9839811995647947
n.tot,CAF.SSL,1578,0.05,C0,0.9358311518324607,2.3309094362996885
n.tot,CAF.SSL,1578,0.05,C0n,0.9116492146596858,1.9170508417217493
n.tot,CAF.SSL,1578,0.05,C4,0.9670157068062826,1.6232160120000687
n.tot,CAF.SSL,1578,0.05,C2_k25,0.9623363874345549,3.7309419430818127
n.tot,CAF.SSL,1578,0.05,C4t_k25,0.9679973821989529,1.6315216260469034
n.tot,CAF.SSL,1578,0.05,C3n_k25,0.943259162303665,2.7878151271156293
n.tot,CAF.SSL,1578,0.05,C2_k50,0.9717604712041885,3.643084969455736
n.tot,CAF.SSL,1578,0.05,C4t_k50,0.9601112565445025,1.6270030332073129
n.tot,CAF.SSL,1578,0.05,C3n_k50,0.962041884816754,2.4332727856851077
n.tot,GARRETT.SSL,184,0.2,C0,0.6656716417910448,0.9718285766901812
n.tot,GARRETT.SSL,184,0.2,C0n,0.7529850746268658,1.0806353780778477
n.tot,GARRETT.SSL,184,0.2,C4,0.6197761194029852,1.0846633406884996
n.tot,GARRETT.SSL,184,0.2,C2_k25,0.8175373134328359,1.5317446689790797
n.tot,GARRETT.SSL,184,0.2,C4t_k25,0.8156716417910447,1.5572738919346305
n.tot,GARRETT.SSL,184,0.2,C3n_k25,0.832089552238806,1.0604655652024222
n.tot,GARRETT.SSL,184,0.2,C2_k50,0.794776119402985,1.3958009400493414
n.tot,GARRETT.SSL,184,0.2,C4t_k50,0.7962686567164179,1.4249633025624804
n.tot,GARRETT.SSL,184,0.2,C3n_k50,0.8264925373134329,1.0132227953904267
n.tot,GARRETT.SSL,184,0.1,C0,0.8167910447761194,1.499236100538196
n.tot,GARRETT.SSL,184,0.1,C0n,0.8742537313432835,1.4385503907143966
n.tot,GARRETT.SSL,184,0.1,C4,0.7753731343283581,1.7375826417970899
n.tot,GARRETT.SSL,184,0.1,C2_k25,0.9223880597014924,2.8889679444076997
n.tot,GARRETT.SSL,184,0.1,C4t_k25,0.91044776119403,2.248226528688845
n.tot,GARRETT.SSL,184,0.1,C3n_k25,0.9421641791044777,1.5674615582511313
n.tot,GARRETT.SSL,184,0.1,C2_k50,0.9138059701492539,2.468343770370579
n.tot,GARRETT.SSL,184,0.1,C4t_k50,0.8944029850746269,2.0274109528545496
n.tot,GARRETT.SSL,184,0.1,C3n_k50,0.905223880597015,1.323942073035733
n.tot,GARRETT.SSL,184,0.05,C0,0.8876865671641792,2.1147421779806193
n.tot,GARRETT.SSL,184,0.05,C0n,0.9294776119402984,1.7894850909221753
n.tot,GARRETT.SSL,184,0.05,C4,0.9261194029850748,2.1728302948555944
n.tot,GARRETT.SSL,184,0.05,C2_k25,0.9723880597014924,4.1605876077486
n.tot,GARRETT.SSL,184,0.05,C4t_k25,0.9738805970149252,2.73692069534924
n.tot,GARRETT.SSL,184,0.05,C3n_k25,0.948134328358209,1.8070964613168183
n.tot,GARRETT.SSL,184,0.05,C2_k50,0.9705223880597014,3.9576679802233077
n.tot,GARRETT.SSL,184,0.05,C4t_k50,0.9742537313432835,2.6646656136257487
n.tot,GARRETT.SSL,184,0.05,C3n_k50,0.9555970149253733,1.700139371042285
n.tot,AFSIS2.SSL,151,0.2,C0,0.8891089108910892,2.0021821230842582
n.tot,AFSIS2.SSL,151,0.2,C0n,0.8341584158415843,1.8727245350524289
n.tot,AFSIS2.SSL,151,0.2,C4,0.9207920792079207,1.6422937958837593
n.tot,AFSIS2.SSL,151,0.2,C2_k25,0.8168316831683169,1.7366856871726712
n.tot,AFSIS2.SSL,151,0.2,C4t_k25,0.8321782178217824,1.2714867837051855
n.tot,AFSIS2.SSL,151,0.2,C3n_k25,0.8202970297029705,1.354285059109872
n.tot,AFSIS2.SSL,151,0.2,C2_k50,0.808910891089109,1.6690185078442414
n.tot,AFSIS2.SSL,151,0.2,C4t_k50,0.8262376237623764,1.2535146864391524
n.tot,AFSIS2.SSL,151,0.2,C3n_k50,0.8113861386138614,1.298414816616036
n.tot,AFSIS2.SSL,151,0.1,C0,0.9638613861386138,3.1463706217113576
n.tot,AFSIS2.SSL,151,0.1,C0n,0.9301980198019801,2.5501760688028132
n.tot,AFSIS2.SSL,151,0.1,C4,0.9440594059405939,2.0171920982418405
n.tot,AFSIS2.SSL,151,0.1,C2_k25,0.9118811881188119,2.3089799060839673
n.tot,AFSIS2.SSL,151,0.1,C4t_k25,0.9247524752475247,1.893232005549477
n.tot,AFSIS2.SSL,151,0.1,C3n_k25,0.9069306930693071,2.218181464730219
n.tot,AFSIS2.SSL,151,0.1,C2_k50,0.887128712871287,2.043382724157227
n.tot,AFSIS2.SSL,151,0.1,C4t_k50,0.8950495049504952,1.6804007521432425
n.tot,AFSIS2.SSL,151,0.1,C3n_k50,0.8930693069306932,2.0111350115934905
n.tot,AFSIS2.SSL,151,0.05,C0,0.9940594059405943,4.5048858602918065
n.tot,AFSIS2.SSL,151,0.05,C0n,0.9757425742574257,3.239941341554066
n.tot,AFSIS2.SSL,151,0.05,C4,1.0,2.716746788144204
n.tot,AFSIS2.SSL,151,0.05,C2_k25,0.9712871287128714,4.358567377902722
n.tot,AFSIS2.SSL,151,0.05,C4t_k25,0.9787128712871288,2.2903670218798156
n.tot,AFSIS2.SSL,151,0.05,C3n_k25,0.9559405940594059,3.073209167123798
n.tot,AFSIS2.SSL,151,0.05,C2_k50,0.9732673267326731,4.1765354188310315
n.tot,AFSIS2.SSL,151,0.05,C4t_k50,0.9633663366336632,2.261399844090431
n.tot,AFSIS2.SSL,151,0.05,C3n_k50,0.9653465346534654,3.297208984263663
ph.h2o,KSSL.SSL,52867,0.2,C0,0.572632864418653,0.8375941302634015
ph.h2o,KSSL.SSL,52867,0.2,C0n,0.6581952780354812,1.0527331551460333
ph.h2o,KSSL.SSL,52867,0.2,C4,0.7564401613116989,1.3832663766694577
ph.h2o,KSSL.SSL,52867,0.2,C2_k25,0.8313185148721056,1.520179508134269
ph.h2o,KSSL.SSL,52867,0.2,C4t_k25,0.8177177802601434,1.6330842724206078
ph.h2o,KSSL.SSL,52867,0.2,C3n_k25,0.8063464414866424,1.607690891827826
ph.h2o,KSSL.SSL,52867,0.2,C2_k50,0.8098112350190279,1.4919108944613848
ph.h2o,KSSL.SSL,52867,0.2,C4t_k50,0.8200863358388396,1.5462766200294578
ph.h2o,KSSL.SSL,52867,0.2,C3n_k50,0.7851146411193367,1.5049310581753705
ph.h2o,KSSL.SSL,52867,0.1,C0,0.7017286101065945,1.1207521210960392
ph.h2o,KSSL.SSL,52867,0.1,C0n,0.8125840165098358,1.542410593644436
ph.h2o,KSSL.SSL,52867,0.1,C4,0.8885406213908402,2.0708749620506293
ph.h2o,KSSL.SSL,52867,0.1,C2_k25,0.920225495579075,2.1684374583929826
ph.h2o,KSSL.SSL,52867,0.1,C4t_k25,0.9287407463506068,2.428599642957744
ph.h2o,KSSL.SSL,52867,0.1,C3n_k25,0.920049415907757,2.356670745815583
ph.h2o,KSSL.SSL,52867,0.1,C2_k50,0.8977649241721417,1.8498351329042706
ph.h2o,KSSL.SSL,52867,0.1,C4t_k50,0.8976087244637142,2.2100246430021553
ph.h2o,KSSL.SSL,52867,0.1,C3n_k50,0.8838394834996308,1.932362444197417
ph.h2o,KSSL.SSL,52867,0.05,C0,0.8247420338148702,1.505583114455722
ph.h2o,KSSL.SSL,52867,0.05,C0n,0.9075704792017723,2.0966935502499324
ph.h2o,KSSL.SSL,52867,0.05,C4,0.9480101103811274,2.5799992946148094
ph.h2o,KSSL.SSL,52867,0.05,C2_k25,0.9533000738398621,2.7027035497106535
ph.h2o,KSSL.SSL,52867,0.05,C4t_k25,0.9477866974648312,2.65576262387016
ph.h2o,KSSL.SSL,52867,0.05,C3n_k25,0.9639652005982923,3.3589196608684935
ph.h2o,KSSL.SSL,52867,0.05,C2_k50,0.9566919741749815,2.6213583002410665
ph.h2o,KSSL.SSL,52867,0.05,C4t_k50,0.9558011625044969,2.6978474739445173
ph.h2o,KSSL.SSL,52867,0.05,C3n_k50,0.9546784179336198,2.866127896567183
ph.h2o,ICRAF.ISRIC,3774,0.2,C0,0.6161251342642321,0.8025114914633757
ph.h2o,ICRAF.ISRIC,3774,0.2,C0n,0.6620032223415682,0.8804258663788134
ph.h2o,ICRAF.ISRIC,3774,0.2,C4,0.7007250268528464,1.1410338511075673
ph.h2o,ICRAF.ISRIC,3774,0.2,C2_k25,0.8145273899033298,1.3509298463764934
ph.h2o,ICRAF.ISRIC,3774,0.2,C4t_k25,0.8218313641245972,1.4856597304134844
ph.h2o,ICRAF.ISRIC,3774,0.2,C3n_k25,0.8162459720730398,1.4368888715136667
ph.h2o,ICRAF.ISRIC,3774,0.2,C2_k50,0.8036117078410312,1.3126666785853982
ph.h2o,ICRAF.ISRIC,3774,0.2,C4t_k50,0.8261278195488723,1.459548704089864
ph.h2o,ICRAF.ISRIC,3774,0.2,C3n_k50,0.8165682062298604,1.4064719075489316
ph.h2o,ICRAF.ISRIC,3774,0.1,C0,0.7467508055853921,1.1041143514062066
ph.h2o,ICRAF.ISRIC,3774,0.1,C0n,0.7786654135338347,1.175335856145473
ph.h2o,ICRAF.ISRIC,3774,0.1,C4,0.8113319011815252,1.5988022501913215
ph.h2o,ICRAF.ISRIC,3774,0.1,C2_k25,0.9089285714285715,1.9533484369277594
ph.h2o,ICRAF.ISRIC,3774,0.1,C4t_k25,0.9093984962406015,2.087834239653256
ph.h2o,ICRAF.ISRIC,3774,0.1,C3n_k25,0.9212943071965627,2.22349209335804
ph.h2o,ICRAF.ISRIC,3774,0.1,C2_k50,0.8930048335123523,1.7200407594978344
ph.h2o,ICRAF.ISRIC,3774,0.1,C4t_k50,0.8933404940923737,1.9956756194740675
ph.h2o,ICRAF.ISRIC,3774,0.1,C3n_k50,0.888842642320086,1.733543696180976
ph.h2o,ICRAF.ISRIC,3774,0.05,C0,0.8428302900107412,1.4358975083428502
ph.h2o,ICRAF.ISRIC,3774,0.05,C0n,0.8502685284640172,1.4655341185396655
ph.h2o,ICRAF.ISRIC,3774,0.05,C4,0.8828678839957036,2.0680487623878525
ph.h2o,ICRAF.ISRIC,3774,0.05,C2_k25,0.9697905477980665,2.87599734106629
ph.h2o,ICRAF.ISRIC,3774,0.05,C4t_k25,0.9642857142857142,3.0572179852562757
ph.h2o,ICRAF.ISRIC,3774,0.05,C3n_k25,0.963547261009667,2.979277868078611
ph.h2o,ICRAF.ISRIC,3774,0.05,C2_k50,0.9622314715359828,2.549467800405376
ph.h2o,ICRAF.ISRIC,3774,0.05,C4t_k50,0.9588211600429645,2.8124432807594717
ph.h2o,ICRAF.ISRIC,3774,0.05,C3n_k50,0.9650510204081633,2.9103759579982427
ph.h2o,AFSIS1.SSL,1904,0.2,C0,0.6995415318230852,1.0801007079556337
ph.h2o,AFSIS1.SSL,1904,0.2,C0n,0.7668015102481123,1.2439659862472867
ph.h2o,AFSIS1.SSL,1904,0.2,C4,0.8024002157497303,1.4713866634318655
ph.h2o,AFSIS1.SSL,1904,0.2,C2_k25,0.8097357065803668,1.4368530614451083
ph.h2o,AFSIS1.SSL,1904,0.2,C4t_k25,0.793338727076591,1.399089454661067
ph.h2o,AFSIS1.SSL,1904,0.2,C3n_k25,0.8077400215749728,1.521686543572506
ph.h2o,AFSIS1.SSL,1904,0.2,C2_k50,0.7996494066882416,1.3787165526660572
ph.h2o,AFSIS1.SSL,1904,0.2,C4t_k50,0.7977076591154262,1.4196202239802873
ph.h2o,AFSIS1.SSL,1904,0.2,C3n_k50,0.8061758360302049,1.4274752837490092
ph.h2o,AFSIS1.SSL,1904,0.1,C0,0.8374325782092773,1.4824310854375926
ph.h2o,AFSIS1.SSL,1904,0.1,C0n,0.8761057173678534,1.6625562436707633
ph.h2o,AFSIS1.SSL,1904,0.1,C4,0.922411003236246,2.1066517954412554
ph.h2o,AFSIS1.SSL,1904,0.1,C2_k25,0.9325242718446602,2.1671198881936187
ph.h2o,AFSIS1.SSL,1904,0.1,C4t_k25,0.9353290183387271,2.291745142098031
ph.h2o,AFSIS1.SSL,1904,0.1,C3n_k25,0.9175836030204962,2.1261879370650574
ph.h2o,AFSIS1.SSL,1904,0.1,C2_k50,0.913133764832794,1.9513508253992105
ph.h2o,AFSIS1.SSL,1904,0.1,C4t_k50,0.913888888888889,2.0262013317825316
ph.h2o,AFSIS1.SSL,1904,0.1,C3n_k50,0.9051779935275082,1.8855749700135667
ph.h2o,AFSIS1.SSL,1904,0.05,C0,0.9218985976267529,1.942437075440837
ph.h2o,AFSIS1.SSL,1904,0.05,C0n,0.9344120819848974,2.057314300576268
ph.h2o,AFSIS1.SSL,1904,0.05,C4,0.963646170442287,2.6852415120271194
ph.h2o,AFSIS1.SSL,1904,0.05,C2_k25,0.9471413160733549,2.3119957569788
ph.h2o,AFSIS1.SSL,1904,0.05,C4t_k25,0.9574433656957929,2.7677610552682173
ph.h2o,AFSIS1.SSL,1904,0.05,C3n_k25,0.9395900755124057,2.5759850590297786
ph.h2o,AFSIS1.SSL,1904,0.05,C2_k50,0.9430420711974111,2.31617408627276
ph.h2o,AFSIS1.SSL,1904,0.05,C4t_k50,0.9507281553398059,2.6496433558786254
ph.h2o,AFSIS1.SSL,1904,0.05,C3n_k50,0.9532901833872707,2.4210088774561163
ph.h2o,CAF.SSL,483,0.2,C0,0.6446882217090069,1.2612644691623365
ph.h2o,CAF.SSL,483,0.2,C0n,0.684526558891455,1.357250162871847
ph.h2o,CAF.SSL,483,0.2,C4,0.7505773672055426,1.7117017728103552
ph.h2o,CAF.SSL,483,0.2,C2_k25,0.8131639722863742,1.799351856892458
ph.h2o,CAF.SSL,483,0.2,C4t_k25,0.8129330254041569,2.1324547615337233
ph.h2o,CAF.SSL,483,0.2,C3n_k25,0.7705542725173211,1.6000618586366313
ph.h2o,CAF.SSL,483,0.2,C2_k50,0.7966512702078521,1.6980213986151727
ph.h2o,CAF.SSL,483,0.2,C4t_k50,0.7922632794457275,1.8976197868189697
ph.h2o,CAF.SSL,483,0.2,C3n_k50,0.7927251732101617,1.6515280494395324
ph.h2o,CAF.SSL,483,0.1,C0,0.8047344110854505,1.7290459138109584
ph.h2o,CAF.SSL,483,0.1,C0n,0.7833718244803695,1.8046068505441029
ph.h2o,CAF.SSL,483,0.1,C4,0.8131639722863742,2.324422618685904
ph.h2o,CAF.SSL,483,0.1,C2_k25,0.9315242494226327,3.5100737940038225
ph.h2o,CAF.SSL,483,0.1,C4t_k25,0.9185912240184757,3.496577519440221
ph.h2o,CAF.SSL,483,0.1,C3n_k25,0.917551963048499,3.320857922625106
ph.h2o,CAF.SSL,483,0.1,C2_k50,0.9020785219399539,2.618590793079433
ph.h2o,CAF.SSL,483,0.1,C4t_k50,0.8890300230946883,2.892176356594438
ph.h2o,CAF.SSL,483,0.1,C3n_k50,0.8980369515011548,2.7609756083299817
ph.h2o,CAF.SSL,483,0.05,C0,0.8672055427251733,2.201512846455165
ph.h2o,CAF.SSL,483,0.05,C0n,0.8370669745958429,2.2287894435383357
ph.h2o,CAF.SSL,483,0.05,C4,0.887066974595843,3.2465551708232474
ph.h2o,CAF.SSL,483,0.05,C2_k25,0.9572748267898383,4.609803143930055
ph.h2o,CAF.SSL,483,0.05,C4t_k25,0.9608545034642031,4.544947766354895
ph.h2o,CAF.SSL,483,0.05,C3n_k25,0.9660508083140875,5.056859187991559
ph.h2o,CAF.SSL,483,0.05,C2_k50,0.9583140877598153,4.219819101496443
ph.h2o,CAF.SSL,483,0.05,C4t_k50,0.9621247113163971,4.378965578934285
ph.h2o,CAF.SSL,483,0.05,C3n_k50,0.9620092378752887,4.381339237942191
ph.h2o,GARRETT.SSL,184,0.2,C0,0.5261194029850746,1.7466458365072306
ph.h2o,GARRETT.SSL,184,0.2,C0n,0.5496268656716419,1.6932591936191912
ph.h2o,GARRETT.SSL,184,0.2,C4,0.45932835820895523,2.1448575741291442
ph.h2o,GARRETT.SSL,184,0.2,C2_k25,0.808955223880597,2.764855413509842
ph.h2o,GARRETT.SSL,184,0.2,C4t_k25,0.8429104477611942,3.266386745947142
ph.h2o,GARRETT.SSL,184,0.2,C3n_k25,0.8082089552238806,1.4580050443808044
ph.h2o,GARRETT.SSL,184,0.2,C2_k50,0.7973880597014926,2.6417194670061193
ph.h2o,GARRETT.SSL,184,0.2,C4t_k50,0.8220149253731345,3.095458860734091
ph.h2o,GARRETT.SSL,184,0.2,C3n_k50,0.8029850746268657,1.4151269224339897
ph.h2o,GARRETT.SSL,184,0.1,C0,0.7794776119402984,2.431900363062356
ph.h2o,GARRETT.SSL,184,0.1,C0n,0.7567164179104476,2.255479015015804
ph.h2o,GARRETT.SSL,184,0.1,C4,0.5630597014925373,3.0118254011940575
ph.h2o,GARRETT.SSL,184,0.1,C2_k25,0.937313432835821,3.9910433065657225
ph.h2o,GARRETT.SSL,184,0.1,C4t_k25,0.9208955223880595,4.130736403262343
ph.h2o,GARRETT.SSL,184,0.1,C3n_k25,0.9369402985074627,1.9964400387475025
ph.h2o,GARRETT.SSL,184,0.1,C2_k50,0.9093283582089553,3.3144046716583144
ph.h2o,GARRETT.SSL,184,0.1,C4t_k50,0.9003731343283581,4.037549665911682
ph.h2o,GARRETT.SSL,184,0.1,C3n_k50,0.9205223880597014,1.8277935063068442
ph.h2o,GARRETT.SSL,184,0.05,C0,0.8914179104477613,3.1320722096505165
ph.h2o,GARRETT.SSL,184,0.05,C0n,0.8638059701492538,2.8112195907391717
ph.h2o,GARRETT.SSL,184,0.05,C4,0.7701492537313432,4.166085788682364
ph.h2o,GARRETT.SSL,184,0.05,C2_k25,0.9541044776119403,4.5182523956881635
ph.h2o,GARRETT.SSL,184,0.05,C4t_k25,0.9548507462686568,4.7383883052720694
ph.h2o,GARRETT.SSL,184,0.05,C3n_k25,0.9544776119402986,2.0890106865447073
ph.h2o,GARRETT.SSL,184,0.05,C2_k50,0.9526119402985074,4.213679293883436
ph.h2o,GARRETT.SSL,184,0.05,C4t_k50,0.9604477611940299,4.750084754813416
ph.h2o,GARRETT.SSL,184,0.05,C3n_k50,0.9619402985074625,2.127383361887698
ph.h2o,AFSIS2.SSL,151,0.2,C0,0.6658415841584159,1.5063429388960197
ph.h2o,AFSIS2.SSL,151,0.2,C0n,0.75990099009901,1.8674327405685713
ph.h2o,AFSIS2.SSL,151,0.2,C4,0.8470297029702969,2.2105923608073916
ph.h2o,AFSIS2.SSL,151,0.2,C2_k25,0.808910891089109,2.26664562719246
ph.h2o,AFSIS2.SSL,151,0.2,C4t_k25,0.7970297029702971,2.131831343261548
ph.h2o,AFSIS2.SSL,151,0.2,C3n_k25,0.7851485148514852,2.0780924701150636
ph.h2o,AFSIS2.SSL,151,0.2,C2_k50,0.7980198019801981,2.1314319036648213
ph.h2o,AFSIS2.SSL,151,0.2,C4t_k50,0.804950495049505,2.0317551781441416
ph.h2o,AFSIS2.SSL,151,0.2,C3n_k50,0.7915841584158418,2.0940537720044823
ph.h2o,AFSIS2.SSL,151,0.1,C0,0.7816831683168318,2.0871870017106158
ph.h2o,AFSIS2.SSL,151,0.1,C0n,0.8722772277227723,2.4880819280312645
ph.h2o,AFSIS2.SSL,151,0.1,C4,0.9153465346534654,2.8654784700099443
ph.h2o,AFSIS2.SSL,151,0.1,C2_k25,0.9326732673267326,3.4178738152434645
ph.h2o,AFSIS2.SSL,151,0.1,C4t_k25,0.9257425742574256,3.012901480944629
ph.h2o,AFSIS2.SSL,151,0.1,C3n_k25,0.949009900990099,3.6208503928186904
ph.h2o,AFSIS2.SSL,151,0.1,C2_k50,0.9009900990099009,3.11115198974102
ph.h2o,AFSIS2.SSL,151,0.1,C4t_k50,0.9089108910891088,2.863782740867205
ph.h2o,AFSIS2.SSL,151,0.1,C3n_k50,0.9202970297029701,2.995793175801077
ph.h2o,AFSIS2.SSL,151,0.05,C0,0.8797029702970297,2.6831383372678848
ph.h2o,AFSIS2.SSL,151,0.05,C0n,0.9029702970297029,3.0666785111066623
ph.h2o,AFSIS2.SSL,151,0.05,C4,0.9475247524752473,3.609484779451613
ph.h2o,AFSIS2.SSL,151,0.05,C2_k25,0.9554455445544555,3.799473006664478
ph.h2o,AFSIS2.SSL,151,0.05,C4t_k25,0.9623762376237626,4.707081827716602
ph.h2o,AFSIS2.SSL,151,0.05,C3n_k25,0.9524752475247524,4.574854132786697
ph.h2o,AFSIS2.SSL,151,0.05,C2_k50,0.9539603960396039,3.6440602699837306
ph.h2o,AFSIS2.SSL,151,0.05,C4t_k50,0.9663366336633663,4.280470454017954
ph.h2o,AFSIS2.SSL,151,0.05,C3n_k50,0.9475247524752476,3.8712813362095
