prop,model,target,n_target,method,k,coverage,width_sd,cov_source_test,rmse_std_source,rmse_std_target,n_train
n.tot,hgb,AFSIS2.SSL,151,C0n,0,0.9594059405940595,3.3105289867983196,0.9045,0.21161457035216807,0.7886127508313006,8000
n.tot,hgb,AFSIS2.SSL,151,C2,25,0.9168316831683168,2.7838663793268315,0.9045,0.21161457035216807,0.7886127508313006,8000
n.tot,hgb,AFSIS2.SSL,151,C3n,25,0.9207920792079207,2.4374947829468607,0.9045,0.21161457035216807,0.7886127508313006,8000
n.tot,hgb,AFSIS2.SSL,151,C2,50,0.8792079207920793,2.6246502964471827,0.9045,0.21161457035216807,0.7886127508313006,8000
n.tot,hgb,AFSIS2.SSL,151,C3n,50,0.8930693069306932,2.080217639034279,0.9045,0.21161457035216807,0.7886127508313006,8000
ph.h2o,plsr,KSSL.SSL,52867,C0,0,0.8217543593918624,1.3782536783589179,0.8944954128440367,0.42615481247653914,0.5680558102128198,3925
ph.h2o,plsr,KSSL.SSL,52867,C0n,0,0.878414146960259,1.7228178618100976,0.8944954128440367,0.42615481247653914,0.5680558102128198,3925
ph.h2o,plsr,KSSL.SSL,52867,C2,25,0.9268228032641007,2.0269002571431396,0.8944954128440367,0.42615481247653914,0.5680558102128198,3925
ph.h2o,plsr,KSSL.SSL,52867,C3n,25,0.929804797697711,2.330481742581288,0.8944954128440367,0.42615481247653914,0.5680558102128198,3925
ph.h2o,plsr,KSSL.SSL,52867,C2,50,0.9165155158377036,1.807143080187056,0.8944954128440367,0.42615481247653914,0.5680558102128198,3925
ph.h2o,plsr,KSSL.SSL,52867,C3n,50,0.9265520571028268,2.2242481069519817,0.8944954128440367,0.42615481247653914,0.5680558102128198,3925
ph.h2o,hgb,KSSL.SSL,52867,C0,0,0.7603517806766762,1.2249503286582173,0.9051987767584098,0.36882106266832587,0.5642948693335038,3925
ph.h2o,hgb,KSSL.SSL,52867,C0n,0,0.8580078383853683,1.7360706170372442,0.9051987767584098,0.36882106266832587,0.5642948693335038,3925
ph.h2o,hgb,KSSL.SSL,52867,C2,25,0.9302686634984948,2.120733780958915,0.9051987767584098,0.36882106266832587,0.5642948693335038,3925
ph.h2o,hgb,KSSL.SSL,52867,C3n,25,0.9392544067251075,2.7349649198425956,0.9051987767584098,0.36882106266832587,0.5642948693335038,3925
ph.h2o,hgb,KSSL.SSL,52867,C2,50,0.8905541776322018,1.8623649455666405,0.9051987767584098,0.36882106266832587,0.5642948693335038,3925
