prop,model,target,n_target,method,k,coverage,coverage_sd,width_sd,frac_inf,cov_inside,cov_outside,frac_outside_target,cov_source_test,cov_source_test_norm,ess_c1,n_train,n_cal_source
clay.tot,plsr,SERBIA.SSL,135,C3,50,0.9029,0.0635,2.4791,0.0,0.9526,0.4075,0.0963,0.9019,0.8991,3140.0,33778,11258
clay.tot,plsr,SERBIA.SSL,135,C3n,50,0.9043,0.0666,2.6157,0.0,0.9283,0.6833,0.0963,0.9019,0.8991,3140.0,33778,11258
clay.tot,plsr,SERBIA.SSL,135,C2,100,0.8986,0.0575,2.6398,0.0,0.9356,0.5033,0.0963,0.9019,0.8991,3140.0,33778,11258
clay.tot,plsr,SERBIA.SSL,135,C3,100,0.8929,0.0612,2.3516,0.0,0.9546,0.33,0.0963,0.9019,0.8991,3140.0,33778,11258
clay.tot,plsr,SERBIA.SSL,135,C3n,100,0.9057,0.0735,2.4204,0.0,0.9274,0.7083,0.0963,0.9019,0.8991,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C0,0,0.7243,0.0573,1.4339,0.0,0.7688,0.2767,0.0963,0.9048,0.8994,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C0n,0,0.8386,0.0376,1.958,0.0,0.8542,0.685,0.0963,0.9048,0.8994,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C1,0,0.94,0.0393,1.819,0.7143,0.9701,0.6242,0.0963,0.9048,0.8994,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C0w,0,0.8443,0.0596,1.819,0.0,0.8783,0.4733,0.0963,0.9048,0.8994,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C2,10,0.8943,0.1118,2.3043,0.0,0.9108,0.7242,0.0963,0.9048,0.8994,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C3,10,0.8943,0.1189,2.482,0.0,0.9238,0.5375,0.0963,0.9048,0.8994,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C3n,10,0.8957,0.1023,2.7637,0.0,0.9229,0.5525,0.0963,0.9048,0.8994,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C2,25,0.9343,0.0723,2.6311,0.0,0.9493,0.77,0.0963,0.9048,0.8994,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C3,25,0.93,0.0679,2.5471,0.0,0.9583,0.645,0.0963,0.9048,0.8994,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C3n,25,0.9357,0.0663,2.8577,0.0,0.9555,0.7525,0.0963,0.9048,0.8994,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C2,50,0.9071,0.0669,2.2321,0.0,0.9258,0.7192,0.0963,0.9048,0.8994,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C3,50,0.9057,0.0565,2.146,0.0,0.9369,0.6167,0.0963,0.9048,0.8994,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C3n,50,0.9086,0.0617,2.2965,0.0,0.9353,0.6492,0.0963,0.9048,0.8994,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C2,100,0.9157,0.0438,2.2321,0.0,0.9324,0.7325,0.0963,0.9048,0.8994,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C3,100,0.9143,0.0433,2.1801,0.0,0.939,0.6775,0.0963,0.9048,0.8994,3140.0,33778,11258
clay.tot,hgb,SERBIA.SSL,135,C3n,100,0.9043,0.0544,2.3668,0.0,0.9263,0.6808,0.0963,0.9048,0.8994,3140.0,33778,11258
oc,plsr,KSSL.SSL,20081,C0,0,0.4589,0.0002,0.3003,0.0,0.8106,0.1427,0.5265,0.8974,0.9113,94.4,3451,1150
oc,plsr,KSSL.SSL,20081,C0n,0,0.8219,0.0003,0.5442,0.0,0.8705,0.7782,0.5265,0.8974,0.9113,94.4,3451,1150
oc,plsr,KSSL.SSL,20081,C1,0,0.6459,0.0002,0.5463,0.0,0.9653,0.3587,0.5265,0.8974,0.9113,94.4,3451,1150
oc,plsr,KSSL.SSL,20081,C0w,0,0.6511,0.0002,0.5463,0.0,0.9676,0.3665,0.5265,0.8974,0.9113,94.4,3451,1150
oc,plsr,KSSL.SSL,20081,C2,10,0.9218,0.0519,1.0653,0.0,0.9924,0.8582,0.5265,0.8974,0.9113,94.4,3451,1150
oc,plsr,KSSL.SSL,20081,C3,10,0.9012,0.0842,0.5135,0.0,0.9466,0.8604,0.5265,0.8974,0.9113,94.4,3451,1150
oc,plsr,KSSL.SSL,20081,C3n,10,0.9058,0.0776,0.6903,0.0,0.8632,0.9442,0.5265,0.8974,0.9113,94.4,3451,1150
oc,plsr,KSSL.SSL,20081,C2,25,0.9345,0.0313,1.0561,0.0,0.993,0.8818,0.5265,0.8974,0.9113,94.4,3451,1150
oc,plsr,KSSL.SSL,20081,C3,25,0.926,0.041,0.4844,0.0,0.9592,0.8962,0.5265,0.8974,0.9113,94.4,3451,1150
oc,plsr,KSSL.SSL,20081,C3n,25,0.9054,0.0718,0.5978,0.0,0.8615,0.9448,0.5265,0.8974,0.9113,94.4,3451,1150
oc,plsr,KSSL.SSL,20081,C2,50,0.906,0.0406,0.9719,0.0,0.9915,0.8292,0.5265,0.8974,0.9113,94.4,3451,1150
oc,plsr,KSSL.SSL,20081,C3,50,0.883,0.0463,0.4255,0.0,0.9354,0.8359,0.5265,0.8974,0.9113,94.4,3451,1150
oc,plsr,KSSL.SSL,20081,C3n,50,0.8843,0.0601,0.4558,0.0,0.827,0.9358,0.5265,0.8974,0.9113,94.4,3451,1150
oc,plsr,KSSL.SSL,20081,C2,100,0.8978,0.0307,0.9665,0.0,0.9911,0.8139,0.5265,0.8974,0.9113,94.4,3451,1150
oc,plsr,KSSL.SSL,20081,C3,100,0.8912,0.0361,0.4185,0.0,0.9427,0.8449,0.5265,0.8974,0.9113,94.4,3451,1150
oc,plsr,KSSL.SSL,20081,C3n,100,0.8946,0.0499,0.4824,0.0,0.8403,0.9435,0.5265,0.8974,0.9113,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C0,0,0.4961,0.0002,0.3526,0.0,0.8745,0.1558,0.5265,0.8696,0.9043,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C0n,0,0.8555,0.0002,0.7057,0.0,0.9008,0.8147,0.5265,0.8696,0.9043,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C1,0,0.5513,0.0002,0.4664,0.0,0.9358,0.2057,0.5265,0.8696,0.9043,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C0w,0,0.5515,0.0002,0.4664,0.0,0.9361,0.2058,0.5265,0.8696,0.9043,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C2,10,0.894,0.0872,1.378,0.0,0.997,0.8014,0.5265,0.8696,0.9043,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C3,10,0.9015,0.0923,0.8736,0.0,0.9689,0.8409,0.5265,0.8696,0.9043,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C3n,10,0.9215,0.0706,0.9843,0.0,0.8915,0.9485,0.5265,0.8696,0.9043,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C2,25,0.8962,0.051,1.2879,0.0,0.9974,0.8053,0.5265,0.8696,0.9043,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C3,25,0.8842,0.0585,0.6846,0.0,0.9629,0.8134,0.5265,0.8696,0.9043,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C3n,25,0.9202,0.0559,0.8299,0.0,0.8858,0.9512,0.5265,0.8696,0.9043,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C2,50,0.8978,0.0438,1.2678,0.0,0.9975,0.8081,0.5265,0.8696,0.9043,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C3,50,0.9003,0.0436,0.6876,0.0,0.9664,0.8409,0.5265,0.8696,0.9043,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C3n,50,0.9058,0.044,0.7634,0.0,0.8641,0.9432,0.5265,0.8696,0.9043,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C2,100,0.8936,0.0321,1.2723,0.0,0.9973,0.8004,0.5265,0.8696,0.9043,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C3,100,0.9046,0.0338,0.7041,0.0,0.968,0.8477,0.5265,0.8696,0.9043,94.4,3451,1150
oc,hgb,KSSL.SSL,20081,C3n,100,0.8996,0.0357,0.7526,0.0,0.853,0.9415,0.5265,0.8696,0.9043,94.4,3451,1150
oc,plsr,ICRAF.ISRIC,3698,C0,0,0.6694,0.0013,0.7661,0.0,0.696,0.6097,0.3085,0.9001,0.8915,84.0,13282,4426
oc,plsr,ICRAF.ISRIC,3698,C0n,0,0.7024,0.0013,0.8581,0.0,0.7248,0.6522,0.3085,0.9001,0.8915,84.0,13282,4426
oc,plsr,ICRAF.ISRIC,3698,C1,0,0.7405,0.0011,0.89,0.0,0.7613,0.6939,0.3085,0.9001,0.8915,84.0,13282,4426
oc,plsr,ICRAF.ISRIC,3698,C0w,0,0.7351,0.0012,0.89,0.0,0.7577,0.6843,0.3085,0.9001,0.8915,84.0,13282,4426
oc,plsr,ICRAF.ISRIC,3698,C2,10,0.8903,0.0926,1.5166,0.0,0.8954,0.8789,0.3085,0.9001,0.8915,84.0,13282,4426
oc,plsr,ICRAF.ISRIC,3698,C3,10,0.8714,0.1195,1.3424,0.0,0.8451,0.9307,0.3085,0.9001,0.8915,84.0,13282,4426
oc,plsr,ICRAF.ISRIC,3698,C3n,10,0.8582,0.1334,1.4657,0.0,0.8457,0.8863,0.3085,0.9001,0.8915,84.0,13282,4426
oc,plsr,ICRAF.ISRIC,3698,C2,25,0.9177,0.0434,1.4859,0.0,0.92,0.9124,0.3085,0.9001,0.8915,84.0,13282,4426
oc,plsr,ICRAF.ISRIC,3698,C3,25,0.9157,0.0612,1.3224,0.0,0.9039,0.9421,0.3085,0.9001,0.8915,84.0,13282,4426
oc,plsr,ICRAF.ISRIC,3698,C3n,25,0.9434,0.0306,1.7132,0.0,0.9414,0.948,0.3085,0.9001,0.8915,84.0,13282,4426
oc,plsr,ICRAF.ISRIC,3698,C2,50,0.8845,0.0402,1.3091,0.0,0.8911,0.8697,0.3085,0.9001,0.8915,84.0,13282,4426
oc,plsr,ICRAF.ISRIC,3698,C3,50,0.8946,0.0471,1.1596,0.0,0.881,0.925,0.3085,0.9001,0.8915,84.0,13282,4426
oc,plsr,ICRAF.ISRIC,3698,C3n,50,0.9001,0.0389,1.3077,0.0,0.8971,0.9068,0.3085,0.9001,0.8915,84.0,13282,4426
oc,plsr,ICRAF.ISRIC,3698,C2,100,0.8927,0.0301,1.3722,0.0,0.8985,0.8797,0.3085,0.9001,0.8915,84.0,13282,4426
oc,plsr,ICRAF.ISRIC,3698,C3,100,0.8927,0.0375,1.0763,0.0,0.8779,0.9257,0.3085,0.9001,0.8915,84.0,13282,4426
oc,plsr,ICRAF.ISRIC,3698,C3n,100,0.9064,0.0205,1.2756,0.0,0.9045,0.9107,0.3085,0.9001,0.8915,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C0,0,0.6078,0.0012,0.8475,0.0,0.6259,0.5672,0.3085,0.8866,0.897,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C0n,0,0.6905,0.0015,1.0369,0.0,0.7179,0.6288,0.3085,0.8866,0.897,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C1,0,0.5729,0.0012,0.7605,0.0,0.5963,0.5202,0.3085,0.8866,0.897,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C0w,0,0.5594,0.0011,0.7605,0.0,0.5939,0.4818,0.3085,0.8866,0.897,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C2,10,0.9067,0.067,2.1268,0.0,0.8981,0.9262,0.3085,0.8866,0.897,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C3,10,0.9229,0.1103,2.5222,0.0,0.9067,0.9593,0.3085,0.8866,0.897,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C3n,10,0.9252,0.0775,2.2502,0.0,0.9078,0.9642,0.3085,0.8866,0.897,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C2,25,0.9262,0.0553,2.3801,0.0,0.9172,0.9465,0.3085,0.8866,0.897,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C3,25,0.9252,0.0583,2.1723,0.0,0.9073,0.9654,0.3085,0.8866,0.897,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C3n,25,0.9161,0.0636,2.1685,0.0,0.8965,0.9602,0.3085,0.8866,0.897,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C2,50,0.905,0.0321,2.026,0.0,0.893,0.9318,0.3085,0.8866,0.897,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C3,50,0.9063,0.0389,1.9324,0.0,0.8839,0.9565,0.3085,0.8866,0.897,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C3n,50,0.8922,0.0486,1.7473,0.0,0.8674,0.9481,0.3085,0.8866,0.897,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C2,100,0.908,0.023,2.1097,0.0,0.896,0.9352,0.3085,0.8866,0.897,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C3,100,0.9085,0.0264,1.8261,0.0,0.8862,0.9588,0.3085,0.8866,0.897,84.0,13282,4426
oc,hgb,ICRAF.ISRIC,3698,C3n,100,0.9022,0.0283,1.6561,0.0,0.8786,0.9553,0.3085,0.8866,0.897,84.0,13282,4426
oc,plsr,AFSIS1.SSL,1902,C0,0,0.7966,0.0019,0.9694,0.0,0.7864,0.9318,0.0699,0.8888,0.8997,74.3,14358,4786
oc,plsr,AFSIS1.SSL,1902,C0n,0,0.8048,0.0017,1.0761,0.0,0.7974,0.9029,0.0699,0.8888,0.8997,74.3,14358,4786
oc,plsr,AFSIS1.SSL,1902,C1,0,0.9296,0.0013,1.5953,0.0,0.9265,0.9703,0.0699,0.8888,0.8997,74.3,14358,4786
oc,plsr,AFSIS1.SSL,1902,C0w,0,0.929,0.0013,1.5953,0.0,0.9259,0.9703,0.0699,0.8888,0.8997,74.3,14358,4786
oc,plsr,AFSIS1.SSL,1902,C2,10,0.9056,0.0582,1.4904,0.0,0.9014,0.9616,0.0699,0.8888,0.8997,74.3,14358,4786
oc,plsr,AFSIS1.SSL,1902,C3,10,0.8978,0.0901,1.4295,0.0,0.8962,0.9184,0.0699,0.8888,0.8997,74.3,14358,4786
oc,plsr,AFSIS1.SSL,1902,C3n,10,0.883,0.1066,1.6304,0.0,0.8833,0.8796,0.0699,0.8888,0.8997,74.3,14358,4786
oc,plsr,AFSIS1.SSL,1902,C2,25,0.9127,0.0391,1.5065,0.0,0.9089,0.9635,0.0699,0.8888,0.8997,74.3,14358,4786
oc,plsr,AFSIS1.SSL,1902,C3,25,0.9056,0.0548,1.3075,0.0,0.9029,0.9415,0.0699,0.8888,0.8997,74.3,14358,4786
oc,plsr,AFSIS1.SSL,1902,C3n,25,0.9145,0.0492,1.584,0.0,0.9132,0.9318,0.0699,0.8888,0.8997,74.3,14358,4786
oc,plsr,AFSIS1.SSL,1902,C2,50,0.8945,0.0435,1.3327,0.0,0.8901,0.9536,0.0699,0.8888,0.8997,74.3,14358,4786
oc,plsr,AFSIS1.SSL,1902,C3,50,0.9005,0.0382,1.1542,0.0,0.8968,0.9497,0.0699,0.8888,0.8997,74.3,14358,4786
oc,plsr,AFSIS1.SSL,1902,C3n,50,0.8993,0.0426,1.36,0.0,0.8959,0.9445,0.0699,0.8888,0.8997,74.3,14358,4786
oc,plsr,AFSIS1.SSL,1902,C2,100,0.902,0.0326,1.4135,0.0,0.8978,0.9579,0.0699,0.8888,0.8997,74.3,14358,4786
oc,plsr,AFSIS1.SSL,1902,C3,100,0.9015,0.0334,1.1091,0.0,0.8977,0.952,0.0699,0.8888,0.8997,74.3,14358,4786
oc,plsr,AFSIS1.SSL,1902,C3n,100,0.9095,0.0289,1.3211,0.0,0.9064,0.9512,0.0699,0.8888,0.8997,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C0,0,0.8627,0.0019,1.1622,0.0,0.8524,1.0,0.0699,0.898,0.9026,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C0n,0,0.8739,0.0019,1.1454,0.0,0.8706,0.9178,0.0699,0.898,0.9026,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C1,0,0.9394,0.0015,1.6846,0.0,0.9348,1.0,0.0699,0.898,0.9026,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C0w,0,0.9404,0.0013,1.6846,0.0,0.9359,1.0,0.0699,0.898,0.9026,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C2,10,0.9021,0.0862,1.584,0.0,0.8952,0.9941,0.0699,0.898,0.9026,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C3,10,0.9101,0.09,1.9845,0.0,0.9044,0.9867,0.0699,0.898,0.9026,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C3n,10,0.9232,0.0846,1.9607,0.0,0.9233,0.9216,0.0699,0.898,0.9026,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C2,25,0.9236,0.0442,1.5621,0.0,0.9178,1.0,0.0699,0.898,0.9026,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C3,25,0.9321,0.0431,1.6526,0.0,0.9276,0.9913,0.0699,0.898,0.9026,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C3n,25,0.921,0.0599,1.6183,0.0,0.9232,0.8911,0.0699,0.898,0.9026,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C2,50,0.8894,0.0388,1.3401,0.0,0.8812,0.9988,0.0699,0.898,0.9026,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C3,50,0.894,0.0369,1.2793,0.0,0.8876,0.979,0.0699,0.898,0.9026,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C3n,50,0.8976,0.0444,1.3867,0.0,0.9024,0.8345,0.0699,0.898,0.9026,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C2,100,0.9018,0.0268,1.3511,0.0,0.8945,1.0,0.0699,0.898,0.9026,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C3,100,0.9,0.0267,1.2682,0.0,0.8938,0.9825,0.0699,0.898,0.9026,74.3,14358,4786
oc,hgb,AFSIS1.SSL,1902,C3n,100,0.9087,0.0333,1.4291,0.0,0.9138,0.8406,0.0699,0.898,0.9026,74.3,14358,4786
oc,plsr,AFSIS2.SSL,151,C0,0,0.502,0.0431,1.3809,0.0,0.4921,0.5624,0.1523,0.8968,0.8976,28.6,15409,5136
oc,plsr,AFSIS2.SSL,151,C0n,0,0.4951,0.0518,1.4617,0.0,0.5109,0.3982,0.1523,0.8968,0.8976,28.6,15409,5136
oc,plsr,AFSIS2.SSL,151,C1,0,0.8824,0.0397,1.7262,0.5049,0.8698,0.9553,0.1523,0.8968,0.8976,28.6,15409,5136
oc,plsr,AFSIS2.SSL,151,C0w,0,0.6559,0.07,1.7262,0.0,0.6387,0.765,0.1523,0.8968,0.8976,28.6,15409,5136
oc,plsr,AFSIS2.SSL,151,C2,10,0.8824,0.1047,2.393,0.0,0.8629,0.9938,0.1523,0.8968,0.8976,28.6,15409,5136
oc,plsr,AFSIS2.SSL,151,C3,10,0.8843,0.1272,1.4896,0.0,0.8713,0.9604,0.1523,0.8968,0.8976,28.6,15409,5136
oc,plsr,AFSIS2.SSL,151,C3n,10,0.8794,0.1294,2.4436,0.0,0.8898,0.8071,0.1523,0.8968,0.8976,28.6,15409,5136
oc,plsr,AFSIS2.SSL,151,C2,25,0.9049,0.0686,2.378,0.0,0.8884,1.0,0.1523,0.8968,0.8976,28.6,15409,5136
oc,plsr,AFSIS2.SSL,151,C3,25,0.9029,0.0587,1.6029,0.0,0.8881,0.9938,0.1523,0.8968,0.8976,28.6,15409,5136
oc,plsr,AFSIS2.SSL,151,C3n,25,0.9059,0.0652,2.1001,0.0,0.9164,0.838,0.1523,0.8968,0.8976,28.6,15409,5136
oc,plsr,AFSIS2.SSL,151,C2,50,0.8814,0.0743,2.3185,0.0,0.8607,1.0,0.1523,0.8968,0.8976,28.6,15409,5136
oc,plsr,AFSIS2.SSL,151,C3,50,0.8931,0.0689,1.3881,0.0,0.8749,1.0,0.1523,0.8968,0.8976,28.6,15409,5136
oc,plsr,AFSIS2.SSL,151,C3n,50,0.8843,0.0511,1.8549,0.0,0.8993,0.7925,0.1523,0.8968,0.8976,28.6,15409,5136
oc,plsr,AFSIS2.SSL,151,C2,100,0.8814,0.0612,2.3187,0.0,0.8611,1.0,0.1523,0.8968,0.8976,28.6,15409,5136
oc,plsr,AFSIS2.SSL,151,C3,100,0.8961,0.0537,1.336,0.0,0.8786,1.0,0.1523,0.8968,0.8976,28.6,15409,5136
oc,plsr,AFSIS2.SSL,151,C3n,100,0.8961,0.0544,1.9492,0.0,0.913,0.7953,0.1523,0.8968,0.8976,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C0,0,0.8745,0.0404,1.5439,0.0,0.8533,1.0,0.1523,0.8882,0.9042,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C0n,0,0.899,0.0358,1.7704,0.0,0.8874,0.9732,0.1523,0.8882,0.9042,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C1,0,0.9363,0.0247,1.8434,0.5069,0.9255,1.0,0.1523,0.8882,0.9042,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C0w,0,0.9167,0.035,1.8434,0.0,0.9027,1.0,0.1523,0.8882,0.9042,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C2,10,0.8892,0.1069,2.0444,0.0,0.8727,0.9917,0.1523,0.8882,0.9042,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C3,10,0.8912,0.0923,1.9526,0.0,0.8736,1.0,0.1523,0.8882,0.9042,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C3n,10,0.9157,0.0737,2.1427,0.0,0.9052,0.9882,0.1523,0.8882,0.9042,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C2,25,0.9225,0.0773,2.1554,0.0,0.9096,1.0,0.1523,0.8882,0.9042,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C3,25,0.9157,0.076,2.0349,0.0,0.9013,1.0,0.1523,0.8882,0.9042,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C3n,25,0.9343,0.066,2.1664,0.0,0.928,0.9729,0.1523,0.8882,0.9042,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C2,50,0.9216,0.0588,1.9539,0.0,0.9085,1.0,0.1523,0.8882,0.9042,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C3,50,0.9078,0.0526,1.7969,0.0,0.8921,1.0,0.1523,0.8882,0.9042,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C3n,50,0.9167,0.0468,1.8435,0.0,0.9075,0.9695,0.1523,0.8882,0.9042,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C2,100,0.9078,0.0504,1.8037,0.0,0.8924,1.0,0.1523,0.8882,0.9042,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C3,100,0.9069,0.0447,1.7673,0.0,0.8906,1.0,0.1523,0.8882,0.9042,28.6,15409,5136
oc,hgb,AFSIS2.SSL,151,C3n,100,0.9147,0.0422,1.8327,0.0,0.904,0.9774,0.1523,0.8882,0.9042,28.6,15409,5136
n.tot,plsr,KSSL.SSL,76594,C0,0,0.3974,0.0,0.3155,0.0,0.482,0.2665,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,plsr,KSSL.SSL,76594,C0n,0,0.5847,0.0001,0.5719,0.0,0.7004,0.4056,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,plsr,KSSL.SSL,76594,C1,0,0.5252,0.0,0.4262,0.0,0.658,0.3197,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,plsr,KSSL.SSL,76594,C0w,0,0.5263,0.0,0.4262,0.0,0.6595,0.3201,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,plsr,KSSL.SSL,76594,C2,10,0.8996,0.1017,2.9559,0.0,0.9778,0.7787,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,plsr,KSSL.SSL,76594,C3,10,0.9048,0.1347,1.8165,0.0,0.9572,0.8238,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,plsr,KSSL.SSL,76594,C3n,10,0.9091,0.0886,1.62,0.0,0.9547,0.8386,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,plsr,KSSL.SSL,76594,C2,25,0.9222,0.0599,2.6286,0.0,0.9933,0.8121,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,plsr,KSSL.SSL,76594,C3,25,0.9482,0.0304,1.7325,0.0,0.985,0.8912,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,plsr,KSSL.SSL,76594,C3n,25,0.9321,0.0324,1.2831,0.0,0.9618,0.8862,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,plsr,KSSL.SSL,76594,C2,50,0.9099,0.0416,2.0228,0.0,0.9959,0.7769,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,plsr,KSSL.SSL,76594,C3,50,0.9138,0.0496,1.3662,0.0,0.9658,0.8334,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,plsr,KSSL.SSL,76594,C3n,50,0.9081,0.0416,1.2007,0.0,0.9422,0.8554,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,plsr,KSSL.SSL,76594,C2,100,0.9052,0.0369,2.0566,0.0,0.9953,0.7657,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,plsr,KSSL.SSL,76594,C3,100,0.9072,0.0366,1.1839,0.0,0.9641,0.8192,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,plsr,KSSL.SSL,76594,C3n,100,0.9012,0.0304,1.0793,0.0,0.9377,0.8447,0.3925,0.8782,0.8756,167.2,2316,772
n.tot,hgb,KSSL.SSL,76594,C0,0,0.4867,0.0001,0.2987,0.0,0.6566,0.2238,0.3925,0.8627,0.886,167.2,2316,772
n.tot,hgb,KSSL.SSL,76594,C0n,0,0.4393,0.0001,0.3506,0.0,0.5612,0.2506,0.3925,0.8627,0.886,167.2,2316,772
n.tot,hgb,KSSL.SSL,76594,C1,0,0.603,0.0001,0.4324,0.0,0.8099,0.2828,0.3925,0.8627,0.886,167.2,2316,772
n.tot,hgb,KSSL.SSL,76594,C0w,0,0.6033,0.0001,0.4324,0.0,0.8102,0.2831,0.3925,0.8627,0.886,167.2,2316,772
n.tot,hgb,KSSL.SSL,76594,C2,10,0.8832,0.0969,2.5784,0.0,0.9898,0.7181,0.3925,0.8627,0.886,167.2,2316,772
n.tot,hgb,KSSL.SSL,76594,C3,10,0.8668,0.0928,1.2886,0.0,0.9758,0.6981,0.3925,0.8627,0.886,167.2,2316,772
n.tot,hgb,KSSL.SSL,76594,C3n,10,0.8903,0.1287,3.3034,0.0,0.8928,0.8864,0.3925,0.8627,0.886,167.2,2316,772
n.tot,hgb,KSSL.SSL,76594,C2,25,0.9262,0.0494,2.6756,0.0,0.9996,0.8127,0.3925,0.8627,0.886,167.2,2316,772
n.tot,hgb,KSSL.SSL,76594,C3,25,0.909,0.0551,1.428,0.0,0.9817,0.7966,0.3925,0.8627,0.886,167.2,2316,772
n.tot,hgb,KSSL.SSL,76594,C3n,25,0.9205,0.0503,2.7384,0.0,0.9098,0.9371,0.3925,0.8627,0.886,167.2,2316,772
